subject,attribute,value
huFF6AB4,member_name,genome_GG_Anderson_Full_20110721141408.txt
huFF6AB4,member_type_from_magic_number,"ASCII text, with CRLF line terminators"
huFF6AB4,member_type,text
huFF6AB4,text_file_subtype,23andMe
huFFAD87,actual_file_type_from_magic_number,"Zip archive data, at least v2.0 to extract"
huFFAD87,download_type,archive
huFFAD87,archive_member_count,1
huFFAD87,archive_content,name_is_genome_mumble_txt
huFFAD87,member_name,genome_Juhan_Sonin_Full_20110524082809.txt
huFFAD87,member_type_from_magic_number,"ASCII text, with CRLF line terminators"
huFFAD87,member_type,text
huFFAD87,text_file_subtype,23andMe
hu00147A,indexed_vcf_available,True
hu002B3C,indexed_vcf_available,True
hu011C57,indexed_vcf_available,True
hu016B28,indexed_vcf_available,True
hu0199C8,indexed_vcf_available,True
hu019BBA,indexed_vcf_available,True
hu01FB26,indexed_vcf_available,True
hu02100D,indexed_vcf_available,True
hu024B5D,indexed_vcf_available,True
hu0257DA,indexed_vcf_available,True
hu025CEA,indexed_vcf_available,True
hu026DEA,indexed_vcf_available,True
hu032C04,indexed_vcf_available,True
hu034DB1,indexed_vcf_available,True
hu0369A1,indexed_vcf_available,True
hu0486D6,indexed_vcf_available,True
hu0515BA,indexed_vcf_available,True
hu051AAE,indexed_vcf_available,True
hu052250,indexed_vcf_available,True
hu05993A,indexed_vcf_available,True
hu05F442,indexed_vcf_available,True
hu05FD49,indexed_vcf_available,True
hu066C78,indexed_vcf_available,True
hu0684DB,indexed_vcf_available,True
hu08334F,indexed_vcf_available,True
hu0878AF,indexed_vcf_available,True
hu08DAC6,indexed_vcf_available,True
hu092771,indexed_vcf_available,True
hu09D626,indexed_vcf_available,True
hu0A6570,indexed_vcf_available,True
hu0B9C47,indexed_vcf_available,True
hu0C0779,indexed_vcf_available,True
hu0C1563,indexed_vcf_available,True
hu0D2DBE,indexed_vcf_available,True
hu0DEE68,indexed_vcf_available,True
hu0E64A1,indexed_vcf_available,True
hu0E7AAF,indexed_vcf_available,True
hu0FDE6C,indexed_vcf_available,True
hu101457,indexed_vcf_available,True
hu101EF8,indexed_vcf_available,True
hu11603C,indexed_vcf_available,True
hu117D1E,indexed_vcf_available,True
hu1187FF,indexed_vcf_available,True
hu11DF5B,indexed_vcf_available,True
hu1213DA,indexed_vcf_available,True
hu1287DA,indexed_vcf_available,True
hu12D62A,indexed_vcf_available,True
hu14262A,indexed_vcf_available,True
hu14ECAE,indexed_vcf_available,True
hu152E96,indexed_vcf_available,True
hu155D20,indexed_vcf_available,True
hu15BFF8,indexed_vcf_available,True
hu16360E,indexed_vcf_available,True
hu16A1B3,indexed_vcf_available,True
hu1712BC,indexed_vcf_available,True
hu17DFDB,indexed_vcf_available,True
hu1843FC,indexed_vcf_available,True
hu199D27,indexed_vcf_available,True
hu19C09F,indexed_vcf_available,True
hu1A57E4,indexed_vcf_available,True
hu1A7894,indexed_vcf_available,True
hu1A8107,indexed_vcf_available,True
hu1AF4ED,indexed_vcf_available,True
hu1AF744,indexed_vcf_available,True
hu1B2689,indexed_vcf_available,True
hu1BD549,indexed_vcf_available,True
hu1BDBA5,indexed_vcf_available,True
hu1BDE7A,indexed_vcf_available,True
hu1D6DF3,indexed_vcf_available,True
hu1DD730,indexed_vcf_available,True
hu1EE386,indexed_vcf_available,True
hu1F4A47,indexed_vcf_available,True
hu1F73AB,indexed_vcf_available,True
hu1FDEED,indexed_vcf_available,True
hu214F30,indexed_vcf_available,True
hu2167CD,indexed_vcf_available,True
hu21731A,indexed_vcf_available,True
hu2331A5,indexed_vcf_available,True
hu23502F,indexed_vcf_available,True
hu241DEA,indexed_vcf_available,True
hu24A473,indexed_vcf_available,True
hu25BD97,indexed_vcf_available,True
hu25E1EE,indexed_vcf_available,True
hu25E94B,indexed_vcf_available,True
hu269E6C,indexed_vcf_available,True
hu26E3D1,indexed_vcf_available,True
hu275E09,indexed_vcf_available,True
hu27FD1F,indexed_vcf_available,True
hu28391C,indexed_vcf_available,True
hu28ABE8,indexed_vcf_available,True
hu28E7C5,indexed_vcf_available,True
hu28F39C,indexed_vcf_available,True
hu297562,indexed_vcf_available,True
hu2A4D22,indexed_vcf_available,True
hu2B8562,indexed_vcf_available,True
hu2BC187,indexed_vcf_available,True
hu2D21C5,indexed_vcf_available,True
hu2D53F2,indexed_vcf_available,True
hu2DEBA7,indexed_vcf_available,True
hu2DF992,indexed_vcf_available,True
hu2E179F,indexed_vcf_available,True
hu2E2A05,indexed_vcf_available,True
hu2E413D,indexed_vcf_available,True
hu2FEC01,indexed_vcf_available,True
hu301476,indexed_vcf_available,True
hu3073E3,indexed_vcf_available,True
hu30888B,indexed_vcf_available,True
hu30F119,indexed_vcf_available,True
hu3116C3,indexed_vcf_available,True
hu313730,indexed_vcf_available,True
hu315025,indexed_vcf_available,True
hu315FCA,indexed_vcf_available,True
hu319B11,indexed_vcf_available,True
hu32506B,indexed_vcf_available,True
hu333DD0,indexed_vcf_available,True
hu3343A5,indexed_vcf_available,True
hu33F35D,indexed_vcf_available,True
hu340C7A,indexed_vcf_available,True
hu345185,indexed_vcf_available,True
hu3458D8,indexed_vcf_available,True
hu34BA70,indexed_vcf_available,True
hu34D5B9,indexed_vcf_available,True
hu35071E,indexed_vcf_available,True
hu352868,indexed_vcf_available,True
hu35389E,indexed_vcf_available,True
hu3549A7,indexed_vcf_available,True
hu363FD6,indexed_vcf_available,True
hu3696DA,indexed_vcf_available,True
hu372174,indexed_vcf_available,True
hu379AE4,indexed_vcf_available,True
hu3800D8,indexed_vcf_available,True
hu394092,indexed_vcf_available,True
hu394755,indexed_vcf_available,True
hu39D07D,indexed_vcf_available,True
hu3A0860,indexed_vcf_available,True
hu3A1B15,indexed_vcf_available,True
hu3AD9A6,indexed_vcf_available,True
hu3B032D,indexed_vcf_available,True
hu3B89BD,indexed_vcf_available,True
hu3C0611,indexed_vcf_available,True
hu3C5109,indexed_vcf_available,True
hu3C86DB,indexed_vcf_available,True
hu3CAB43,indexed_vcf_available,True
hu3CEAE6,indexed_vcf_available,True
hu3CED2C,indexed_vcf_available,True
hu3CF82F,indexed_vcf_available,True
hu3D303A,indexed_vcf_available,True
hu3D355A,indexed_vcf_available,True
hu3DC5EA,indexed_vcf_available,True
hu3DDADF,indexed_vcf_available,True
hu3E2659,indexed_vcf_available,True
hu3EEE3A,indexed_vcf_available,True
hu3F13EF,indexed_vcf_available,True
hu3F37F2,indexed_vcf_available,True
hu3F7CB4,indexed_vcf_available,True
hu3F8570,indexed_vcf_available,True
hu3F864B,indexed_vcf_available,True
hu4040B8,indexed_vcf_available,True
hu409F2D,indexed_vcf_available,True
hu414115,indexed_vcf_available,True
hu41D90F,indexed_vcf_available,True
hu41ED75,indexed_vcf_available,True
hu42B208,indexed_vcf_available,True
hu42B622,indexed_vcf_available,True
hu42CD37,indexed_vcf_available,True
hu42E61E,indexed_vcf_available,True
hu43294F,indexed_vcf_available,True
hu43860C,indexed_vcf_available,True
hu443DE9,indexed_vcf_available,True
hu448C4B,indexed_vcf_available,True
hu44DCFF,indexed_vcf_available,True
hu459AD0,indexed_vcf_available,True
hu45AE46,indexed_vcf_available,True
hu466B05,indexed_vcf_available,True
hu46D362,indexed_vcf_available,True
hu4753BA,indexed_vcf_available,True
hu47A9D1,indexed_vcf_available,True
hu47E28A,indexed_vcf_available,True
hu4871A5,indexed_vcf_available,True
hu48C4EB,indexed_vcf_available,True
hu4963A1,indexed_vcf_available,True
hu49682A,indexed_vcf_available,True
hu499ED5,indexed_vcf_available,True
hu4A6650,indexed_vcf_available,True
hu4AEB32,indexed_vcf_available,True
hu4B07B3,indexed_vcf_available,True
hu4B11A3,indexed_vcf_available,True
hu4B3CE7,indexed_vcf_available,True
hu4B3FF4,indexed_vcf_available,True
hu4B59CC,indexed_vcf_available,True
hu4BA913,indexed_vcf_available,True
hu4BE378,indexed_vcf_available,True
hu4BE6F2,indexed_vcf_available,True
hu4C20BC,indexed_vcf_available,True
hu4C3094,indexed_vcf_available,True
hu4CA5B9,indexed_vcf_available,True
hu4CFB79,indexed_vcf_available,True
hu4D2239,indexed_vcf_available,True
hu4D906B,indexed_vcf_available,True
hu4DB380,indexed_vcf_available,True
hu4DE348,indexed_vcf_available,True
hu4DFBAF,indexed_vcf_available,True
hu4E03BC,indexed_vcf_available,True
hu4E8462,indexed_vcf_available,True
hu4F3DB4,indexed_vcf_available,True
hu4F8813,indexed_vcf_available,True
hu4FA99E,indexed_vcf_available,True
hu500536,indexed_vcf_available,True
hu502084,indexed_vcf_available,True
hu50F472,indexed_vcf_available,True
hu524B5B,indexed_vcf_available,True
hu52E130,indexed_vcf_available,True
hu52F1E0,indexed_vcf_available,True
hu52F345,indexed_vcf_available,True
hu52F6FF,indexed_vcf_available,True
hu53075C,indexed_vcf_available,True
hu53A64C,indexed_vcf_available,True
hu53F926,indexed_vcf_available,False
hu5470E0,indexed_vcf_available,True
hu54E9E5,indexed_vcf_available,True
hu54EA88,indexed_vcf_available,True
hu566AA7,indexed_vcf_available,True
hu569A8F,indexed_vcf_available,True
hu56B3B6,indexed_vcf_available,True
hu578827,indexed_vcf_available,True
hu57C8BE,indexed_vcf_available,True
hu57C9FD,indexed_vcf_available,True
hu580BA5,indexed_vcf_available,True
hu5844AD,indexed_vcf_available,True
hu589685,indexed_vcf_available,True
hu589D0B,indexed_vcf_available,True
hu59141C,indexed_vcf_available,True
hu594129,indexed_vcf_available,True
hu59736F,indexed_vcf_available,True
hu5A0DFE,indexed_vcf_available,True
hu5A1D5F,indexed_vcf_available,True
hu5A2074,indexed_vcf_available,True
hu5A61B8,indexed_vcf_available,True
hu5A8E21,indexed_vcf_available,True
hu5AE862,indexed_vcf_available,True
hu5AF9F0,indexed_vcf_available,True
hu5B2595,indexed_vcf_available,True
hu5BB600,indexed_vcf_available,True
hu5C3F07,indexed_vcf_available,True
hu5CA5F7,indexed_vcf_available,True
hu5CABA7,indexed_vcf_available,True
hu5CD59A,indexed_vcf_available,True
hu5CE489,indexed_vcf_available,True
hu5D4AD0,indexed_vcf_available,True
hu5D9DE3,indexed_vcf_available,True
hu5DE8CD,indexed_vcf_available,True
hu5E39A6,indexed_vcf_available,True
hu5F0DCB,indexed_vcf_available,True
hu5F3659,indexed_vcf_available,True
hu5FB1B9,indexed_vcf_available,True
hu5FCE15,indexed_vcf_available,True
hu5FD679,indexed_vcf_available,True
hu5FF6B0,indexed_vcf_available,True
hu606C9D,indexed_vcf_available,True
hu60AB7C,indexed_vcf_available,True
hu6157D1,indexed_vcf_available,True
hu619F51,indexed_vcf_available,True
hu61EBEE,indexed_vcf_available,True
hu620523,indexed_vcf_available,True
hu627574,indexed_vcf_available,True
hu633787,indexed_vcf_available,True
hu635045,indexed_vcf_available,True
hu63A000,indexed_vcf_available,True
hu63DA55,indexed_vcf_available,True
hu63EB0A,indexed_vcf_available,True
hu6443EF,indexed_vcf_available,True
hu64AE17,indexed_vcf_available,True
hu65286B,indexed_vcf_available,True
hu654B61,indexed_vcf_available,True
hu65BFA1,indexed_vcf_available,True
hu66330E,indexed_vcf_available,True
hu665667,indexed_vcf_available,True
hu668281,indexed_vcf_available,True
hu67B84E,indexed_vcf_available,True
hu686728,indexed_vcf_available,True
hu686A35,indexed_vcf_available,True
hu689E16,indexed_vcf_available,True
hu691E67,indexed_vcf_available,True
hu6A0E65,indexed_vcf_available,True
hu6ABACE,indexed_vcf_available,True
hu6AD82E,indexed_vcf_available,True
hu6AE32B,indexed_vcf_available,True
hu6CD8C1,indexed_vcf_available,True
hu6D1115,indexed_vcf_available,True
hu6D50BE,indexed_vcf_available,True
hu6DA401,indexed_vcf_available,True
hu6E37AB,indexed_vcf_available,True
hu6E9C24,indexed_vcf_available,True
hu6ED94A,indexed_vcf_available,True
hu6EDC7E,indexed_vcf_available,True
hu6FECE9,indexed_vcf_available,True
hu71ED76,indexed_vcf_available,True
hu72076D,indexed_vcf_available,True
hu72110E,indexed_vcf_available,True
hu723D4E,indexed_vcf_available,True
hu72C17A,indexed_vcf_available,True
hu72E8CF,indexed_vcf_available,True
hu7379BC,indexed_vcf_available,True
hu741459,indexed_vcf_available,True
hu745024,indexed_vcf_available,True
hu746A6A,indexed_vcf_available,True
hu74B85B,indexed_vcf_available,True
hu7504E8,indexed_vcf_available,True
hu751AED,indexed_vcf_available,True
hu75BE2C,indexed_vcf_available,True
hu75F3D7,indexed_vcf_available,True
hu76380E,indexed_vcf_available,True
hu76916F,indexed_vcf_available,True
hu76CAA5,indexed_vcf_available,True
hu76EFBD,indexed_vcf_available,True
hu775356,indexed_vcf_available,True
hu77AB33,indexed_vcf_available,True
hu77CC58,indexed_vcf_available,True
hu780C5B,indexed_vcf_available,True
hu781EE2,indexed_vcf_available,True
hu782033,indexed_vcf_available,True
hu786B4C,indexed_vcf_available,True
hu787E67,indexed_vcf_available,True
hu790518,indexed_vcf_available,True
hu79AB64,indexed_vcf_available,True
hu79E3C7,indexed_vcf_available,True
hu79FC40,indexed_vcf_available,True
hu7A2F1D,indexed_vcf_available,True
hu7A3BAC,indexed_vcf_available,True
hu7AC640,indexed_vcf_available,True
hu7B4393,indexed_vcf_available,True
hu7B594C,indexed_vcf_available,True
hu7C3A81,indexed_vcf_available,True
hu7DA960,indexed_vcf_available,True
hu7DE7FD,indexed_vcf_available,True
hu7E309A,indexed_vcf_available,True
hu7F99E2,indexed_vcf_available,True
hu7FA667,indexed_vcf_available,True
hu7FC773,indexed_vcf_available,True
hu80AD0F,indexed_vcf_available,True
hu81BCA8,indexed_vcf_available,True
hu82436A,indexed_vcf_available,True
hu82468A,indexed_vcf_available,True
hu826751,indexed_vcf_available,True
hu82E689,indexed_vcf_available,True
hu832966,indexed_vcf_available,True
hu834A50,indexed_vcf_available,True
hu836D0A,indexed_vcf_available,True
hu83BC6A,indexed_vcf_available,True
hu83E9B9,indexed_vcf_available,True
hu84082F,indexed_vcf_available,True
hu840B0B,indexed_vcf_available,True
hu84787F,indexed_vcf_available,True
hu84B706,indexed_vcf_available,True
hu851AB8,indexed_vcf_available,True
hu8578CD,indexed_vcf_available,True
hu85ADFB,indexed_vcf_available,True
hu85C7B9,indexed_vcf_available,True
hu85E6EC,indexed_vcf_available,True
hu8602F1,indexed_vcf_available,True
hu861281,indexed_vcf_available,True
hu868880,indexed_vcf_available,True
hu87943E,indexed_vcf_available,True
hu87A318,indexed_vcf_available,True
hu87C6A9,indexed_vcf_available,True
hu88681B,indexed_vcf_available,True
hu88998A,indexed_vcf_available,True
hu88F5BD,indexed_vcf_available,True
hu89910D,indexed_vcf_available,True
hu8A5FBF,indexed_vcf_available,True
hu8A7E4B,indexed_vcf_available,True
hu8B2316,indexed_vcf_available,True
hu8B35DE,indexed_vcf_available,True
hu8B3865,indexed_vcf_available,True
hu8B4E43,indexed_vcf_available,True
hu8B593A,indexed_vcf_available,True
hu8D1A62,indexed_vcf_available,True
hu8D40D6,indexed_vcf_available,True
hu8D6607,indexed_vcf_available,True
hu8D99F6,indexed_vcf_available,True
hu8E82F1,indexed_vcf_available,True
hu8ECBE8,indexed_vcf_available,True
hu8F4C3B,indexed_vcf_available,True
hu8F82E3,indexed_vcf_available,True
hu8FE5F9,indexed_vcf_available,True
hu904B18,indexed_vcf_available,True
hu90A953,indexed_vcf_available,True
hu90B053,indexed_vcf_available,True
hu911FDC,indexed_vcf_available,True
hu9122D5,indexed_vcf_available,True
hu918363,indexed_vcf_available,True
hu919BBA,indexed_vcf_available,True
hu91BD69,indexed_vcf_available,True
hu91FB6B,indexed_vcf_available,True
hu925B56,indexed_vcf_available,True
hu92C1B0,indexed_vcf_available,True
hu92F252,indexed_vcf_available,True
hu92F8E1,indexed_vcf_available,True
